,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
767,2016-04-12,10:30 pm,Memphis Grizzlies,84,Los Angeles Clippers,110,0,19147,regular_season,Memphis Grizzlies at Los Angeles Clippers
768,2016-04-12,8:00 pm,Oklahoma City Thunder,98,San Antonio Spurs,102,1,18765,regular_season,Oklahoma City Thunder at San Antonio Spurs
769,2016-04-12,7:30 pm,Philadelphia 76ers,98,Toronto Raptors,122,0,19800,regular_season,Philadelphia 76ers at Toronto Raptors
765,2016-04-12,7:30 pm,Miami Heat,99,Detroit Pistons,93,0,18575,regular_season,Miami Heat at Detroit Pistons
783,2016-04-13,8:00 pm,Atlanta Hawks,98,Washington Wizards,109,0,17399,regular_season,Atlanta Hawks at Washington Wizards
782,2016-04-13,10:30 pm,Denver Nuggets,99,Portland Trail Blazers,107,0,19571,regular_season,Denver Nuggets at Portland Trail Blazers
781,2016-04-13,10:30 pm,Los Angeles Clippers,105,Phoenix Suns,114,0,18055,regular_season,Los Angeles Clippers at Phoenix Suns
780,2016-04-13,8:00 pm,New Orleans Pelicans,109,Minnesota Timberwolves,144,0,14889,regular_season,New Orleans Pelicans at Minnesota Timberwolves
778,2016-04-13,10:30 pm,Utah Jazz,96,Los Angeles Lakers,101,0,18997,regular_season,Utah Jazz at Los Angeles Lakers
779,2016-04-13,8:00 pm,Indiana Pacers,97,Milwaukee Bucks,92,0,16569,regular_season,Indiana Pacers at Milwaukee Bucks
775,2016-04-13,8:00 pm,San Antonio Spurs,96,Dallas Mavericks,91,0,20346,regular_season,San Antonio Spurs at Dallas Mavericks
776,2016-04-13,10:30 pm,Memphis Grizzlies,104,Golden State Warriors,125,0,19596,regular_season,Memphis Grizzlies at Golden State Warriors
770,2016-04-13,8:00 pm,Miami Heat,88,Boston Celtics,98,0,18624,regular_season,Miami Heat at Boston Celtics
771,2016-04-13,8:00 pm,Toronto Raptors,103,Brooklyn Nets,96,0,16517,regular_season,Toronto Raptors at Brooklyn Nets
777,2016-04-13,8:00 pm,Sacramento Kings,81,Houston Rockets,116,0,18311,regular_season,Sacramento Kings at Houston Rockets
773,2016-04-13,8:00 pm,Orlando Magic,103,Charlotte Hornets,117,0,17372,regular_season,Orlando Magic at Charlotte Hornets
774,2016-04-13,8:00 pm,Detroit Pistons,112,Cleveland Cavaliers,110,1,20562,regular_season,Detroit Pistons at Cleveland Cavaliers
772,2016-04-13,8:00 pm,Philadelphia 76ers,105,Chicago Bulls,115,0,21777,regular_season,Philadelphia 76ers at Chicago Bulls
784,2016-04-16,7:00 pm,Boston Celtics,101,Atlanta Hawks,102,0,18980,playoff,Boston Celtics at Atlanta Hawks
786,2016-04-16,9:30 pm,Dallas Mavericks,70,Oklahoma City Thunder,108,0,18203,playoff,Dallas Mavericks at Oklahoma City Thunder
787,2016-04-16,12:30 pm,Indiana Pacers,100,Toronto Raptors,90,0,19800,playoff,Indiana Pacers at Toronto Raptors
785,2016-04-16,3:30 pm,Houston Rockets,78,Golden State Warriors,104,0,19596,playoff,Houston Rockets at Golden State Warriors
788,2016-04-17,3:00 pm,Detroit Pistons,101,Cleveland Cavaliers,106,0,20562,playoff,Detroit Pistons at Cleveland Cavaliers
789,2016-04-17,10:30 pm,Portland Trail Blazers,95,Los Angeles Clippers,115,0,19122,playoff,Portland Trail Blazers at Los Angeles Clippers
790,2016-04-17,5:30 pm,Charlotte Hornets,91,Miami Heat,123,0,19600,playoff,Charlotte Hornets at Miami Heat
791,2016-04-17,8:00 pm,Memphis Grizzlies,74,San Antonio Spurs,106,0,18418,playoff,Memphis Grizzlies at San Antonio Spurs
793,2016-04-18,8:00 pm,Dallas Mavericks,85,Oklahoma City Thunder,84,0,18203,playoff,Dallas Mavericks at Oklahoma City Thunder
792,2016-04-18,10:30 pm,Houston Rockets,106,Golden State Warriors,115,0,19596,playoff,Houston Rockets at Golden State Warriors
794,2016-04-18,7:00 pm,Indiana Pacers,87,Toronto Raptors,98,0,19800,playoff,Indiana Pacers at Toronto Raptors
796,2016-04-19,9:30 pm,Memphis Grizzlies,68,San Antonio Spurs,94,0,18418,playoff,Memphis Grizzlies at San Antonio Spurs
795,2016-04-19,7:00 pm,Boston Celtics,72,Atlanta Hawks,89,0,18972,playoff,Boston Celtics at Atlanta Hawks
797,2016-04-20,8:00 pm,Detroit Pistons,90,Cleveland Cavaliers,107,0,20562,playoff,Detroit Pistons at Cleveland Cavaliers
798,2016-04-20,10:30 pm,Portland Trail Blazers,81,Los Angeles Clippers,102,0,19127,playoff,Portland Trail Blazers at Los Angeles Clippers
799,2016-04-20,7:00 pm,Charlotte Hornets,103,Miami Heat,115,0,19650,playoff,Charlotte Hornets at Miami Heat
800,2016-04-21,7:00 pm,Oklahoma City Thunder,131,Dallas Mavericks,102,0,20150,playoff,Oklahoma City Thunder at Dallas Mavericks
801,2016-04-21,9:30 pm,Golden State Warriors,96,Houston Rockets,97,0,18200,playoff,Golden State Warriors at Houston Rockets
802,2016-04-21,7:30 pm,Toronto Raptors,101,Indiana Pacers,85,0,18165,playoff,Toronto Raptors at Indiana Pacers
803,2016-04-22,8:00 pm,Atlanta Hawks,103,Boston Celtics,111,0,18624,playoff,Atlanta Hawks at Boston Celtics
804,2016-04-22,7:00 pm,Cleveland Cavaliers,101,Detroit Pistons,91,0,21584,playoff,Cleveland Cavaliers at Detroit Pistons
805,2016-04-22,9:30 pm,San Antonio Spurs,96,Memphis Grizzlies,87,0,18119,playoff,San Antonio Spurs at Memphis Grizzlies
806,2016-04-23,5:30 pm,Miami Heat,80,Charlotte Hornets,96,0,19604,playoff,Miami Heat at Charlotte Hornets
807,2016-04-23,8:00 pm,Oklahoma City Thunder,119,Dallas Mavericks,108,0,20516,playoff,Oklahoma City Thunder at Dallas Mavericks
808,2016-04-23,3:00 pm,Toronto Raptors,83,Indiana Pacers,100,0,18165,playoff,Toronto Raptors at Indiana Pacers
809,2016-04-23,10:30 pm,Los Angeles Clippers,88,Portland Trail Blazers,96,0,19761,playoff,Los Angeles Clippers at Portland Trail Blazers
813,2016-04-24,1:00 pm,San Antonio Spurs,116,Memphis Grizzlies,95,0,18119,playoff,San Antonio Spurs at Memphis Grizzlies
811,2016-04-24,8:30 pm,Cleveland Cavaliers,100,Detroit Pistons,98,0,21584,playoff,Cleveland Cavaliers at Detroit Pistons
810,2016-04-24,6:00 pm,Atlanta Hawks,95,Boston Celtics,104,1,18624,playoff,Atlanta Hawks at Boston Celtics
812,2016-04-24,3:30 pm,Golden State Warriors,121,Houston Rockets,94,0,18200,playoff,Golden State Warriors at Houston Rockets
814,2016-04-25,7:00 pm,Miami Heat,85,Charlotte Hornets,89,0,19156,playoff,Miami Heat at Charlotte Hornets
815,2016-04-25,8:00 pm,Dallas Mavericks,104,Oklahoma City Thunder,118,0,18203,playoff,Dallas Mavericks at Oklahoma City Thunder
816,2016-04-25,10:30 pm,Los Angeles Clippers,84,Portland Trail Blazers,98,0,19607,playoff,Los Angeles Clippers at Portland Trail Blazers
817,2016-04-26,8:30 pm,Boston Celtics,83,Atlanta Hawks,110,0,18987,playoff,Boston Celtics at Atlanta Hawks
818,2016-04-26,6:00 pm,Indiana Pacers,99,Toronto Raptors,102,0,19800,playoff,Indiana Pacers at Toronto Raptors
819,2016-04-27,10:30 pm,Houston Rockets,81,Golden State Warriors,114,0,19596,playoff,Houston Rockets at Golden State Warriors
820,2016-04-27,10:00 pm,Portland Trail Blazers,108,Los Angeles Clippers,98,0,19060,playoff,Portland Trail Blazers at Los Angeles Clippers
821,2016-04-27,8:00 pm,Charlotte Hornets,90,Miami Heat,88,0,19685,playoff,Charlotte Hornets at Miami Heat
822,2016-04-28,8:00 pm,Atlanta Hawks,104,Boston Celtics,92,0,18624,playoff,Atlanta Hawks at Boston Celtics
823,2016-04-29,8:00 pm,Miami Heat,97,Charlotte Hornets,90,0,19636,playoff,Miami Heat at Charlotte Hornets
824,2016-04-29,7:30 pm,Toronto Raptors,83,Indiana Pacers,101,0,18165,playoff,Toronto Raptors at Indiana Pacers
825,2016-04-29,10:30 pm,Los Angeles Clippers,103,Portland Trail Blazers,106,0,19768,playoff,Los Angeles Clippers at Portland Trail Blazers
826,2016-04-30,8:30 pm,Oklahoma City Thunder,92,San Antonio Spurs,124,0,18418,playoff,Oklahoma City Thunder at San Antonio Spurs
638,2016-05-01,3:30 pm,Portland Trail Blazers,106,Golden State Warriors,118,0,19596,playoff,Portland Trail Blazers at Golden State Warriors
639,2016-05-01,1:00 pm,Charlotte Hornets,73,Miami Heat,106,0,19868,playoff,Charlotte Hornets at Miami Heat
640,2016-05-01,8:00 pm,Indiana Pacers,84,Toronto Raptors,89,0,20669,playoff,Indiana Pacers at Toronto Raptors
641,2016-05-02,7:00 pm,Atlanta Hawks,93,Cleveland Cavaliers,104,0,20562,playoff,Atlanta Hawks at Cleveland Cavaliers
642,2016-05-02,9:30 pm,Oklahoma City Thunder,98,San Antonio Spurs,97,0,18418,playoff,Oklahoma City Thunder at San Antonio Spurs
643,2016-05-03,10:30 pm,Portland Trail Blazers,99,Golden State Warriors,110,0,19596,playoff,Portland Trail Blazers at Golden State Warriors
644,2016-05-03,8:00 pm,Miami Heat,102,Toronto Raptors,96,1,19800,playoff,Miami Heat at Toronto Raptors
645,2016-05-04,8:00 pm,Atlanta Hawks,98,Cleveland Cavaliers,123,0,20562,playoff,Atlanta Hawks at Cleveland Cavaliers
646,2016-05-05,8:00 pm,Miami Heat,92,Toronto Raptors,96,1,20906,playoff,Miami Heat at Toronto Raptors
648,2016-05-06,9:30 pm,San Antonio Spurs,100,Oklahoma City Thunder,96,0,18203,playoff,San Antonio Spurs at Oklahoma City Thunder
647,2016-05-06,7:00 pm,Cleveland Cavaliers,121,Atlanta Hawks,108,0,19089,playoff,Cleveland Cavaliers at Atlanta Hawks
649,2016-05-07,5:00 pm,Toronto Raptors,95,Miami Heat,91,0,19675,playoff,Toronto Raptors at Miami Heat
650,2016-05-07,8:30 pm,Golden State Warriors,108,Portland Trail Blazers,120,0,19673,playoff,Golden State Warriors at Portland Trail Blazers
651,2016-05-08,3:30 pm,Cleveland Cavaliers,100,Atlanta Hawks,99,0,19031,playoff,Cleveland Cavaliers at Atlanta Hawks
652,2016-05-08,8:00 pm,San Antonio Spurs,97,Oklahoma City Thunder,111,0,18203,playoff,San Antonio Spurs at Oklahoma City Thunder
653,2016-05-09,8:00 pm,Toronto Raptors,87,Miami Heat,94,1,19600,playoff,Toronto Raptors at Miami Heat
654,2016-05-09,10:30 pm,Golden State Warriors,132,Portland Trail Blazers,125,1,19583,playoff,Golden State Warriors at Portland Trail Blazers
655,2016-05-10,8:00 pm,Oklahoma City Thunder,95,San Antonio Spurs,91,0,18418,playoff,Oklahoma City Thunder at San Antonio Spurs
657,2016-05-11,8:00 pm,Miami Heat,91,Toronto Raptors,99,0,20155,playoff,Miami Heat at Toronto Raptors
656,2016-05-11,10:30 pm,Portland Trail Blazers,121,Golden State Warriors,125,0,19596,playoff,Portland Trail Blazers at Golden State Warriors
658,2016-05-12,8:30 pm,San Antonio Spurs,99,Oklahoma City Thunder,113,0,18203,playoff,San Antonio Spurs at Oklahoma City Thunder
659,2016-05-13,8:00 pm,Toronto Raptors,91,Miami Heat,103,0,19757,playoff,Toronto Raptors at Miami Heat
660,2016-05-15,3:30 pm,Miami Heat,89,Toronto Raptors,116,0,20257,playoff,Miami Heat at Toronto Raptors
661,2016-05-16,9:00 pm,Oklahoma City Thunder,108,Golden State Warriors,102,0,19596,playoff,Oklahoma City Thunder at Golden State Warriors
662,2016-05-17,8:30 pm,Toronto Raptors,84,Cleveland Cavaliers,115,0,20562,playoff,Toronto Raptors at Cleveland Cavaliers
663,2016-05-18,9:00 pm,Oklahoma City Thunder,91,Golden State Warriors,118,0,19596,playoff,Oklahoma City Thunder at Golden State Warriors
664,2016-05-19,8:30 pm,Toronto Raptors,89,Cleveland Cavaliers,108,0,20562,playoff,Toronto Raptors at Cleveland Cavaliers
665,2016-05-21,8:30 pm,Cleveland Cavaliers,84,Toronto Raptors,99,0,20207,playoff,Cleveland Cavaliers at Toronto Raptors
666,2016-05-22,8:00 pm,Golden State Warriors,105,Oklahoma City Thunder,133,0,18203,playoff,Golden State Warriors at Oklahoma City Thunder
667,2016-05-23,8:30 pm,Cleveland Cavaliers,99,Toronto Raptors,105,0,20367,playoff,Cleveland Cavaliers at Toronto Raptors
668,2016-05-24,9:00 pm,Golden State Warriors,94,Oklahoma City Thunder,118,0,18203,playoff,Golden State Warriors at Oklahoma City Thunder
669,2016-05-25,8:30 pm,Toronto Raptors,78,Cleveland Cavaliers,116,0,20562,playoff,Toronto Raptors at Cleveland Cavaliers
670,2016-05-26,9:00 pm,Oklahoma City Thunder,111,Golden State Warriors,120,0,19596,playoff,Oklahoma City Thunder at Golden State Warriors
671,2016-05-27,8:30 pm,Cleveland Cavaliers,113,Toronto Raptors,87,0,20605,playoff,Cleveland Cavaliers at Toronto Raptors
672,2016-05-28,9:00 pm,Golden State Warriors,108,Oklahoma City Thunder,101,0,18203,playoff,Golden State Warriors at Oklahoma City Thunder
673,2016-05-30,9:00 pm,Oklahoma City Thunder,88,Golden State Warriors,96,0,19596,playoff,Oklahoma City Thunder at Golden State Warriors
674,2016-06-02,9:00 pm,Cleveland Cavaliers,89,Golden State Warriors,104,0,19596,playoff,Cleveland Cavaliers at Golden State Warriors
675,2016-06-05,8:00 pm,Cleveland Cavaliers,77,Golden State Warriors,110,0,19596,playoff,Cleveland Cavaliers at Golden State Warriors
676,2016-06-08,9:00 pm,Golden State Warriors,90,Cleveland Cavaliers,120,0,20562,playoff,Golden State Warriors at Cleveland Cavaliers
677,2016-06-10,9:00 pm,Golden State Warriors,108,Cleveland Cavaliers,97,0,20562,playoff,Golden State Warriors at Cleveland Cavaliers
678,2016-06-13,9:00 pm,Cleveland Cavaliers,112,Golden State Warriors,97,0,19596,playoff,Cleveland Cavaliers at Golden State Warriors
679,2016-06-16,9:00 pm,Golden State Warriors,101,Cleveland Cavaliers,115,0,20562,playoff,Golden State Warriors at Cleveland Cavaliers
680,2016-06-19,8:00 pm,Cleveland Cavaliers,93,Golden State Warriors,89,0,19596,playoff,Cleveland Cavaliers at Golden State Warriors
